claforan 500mg injection (pdr for recon)	1
clariteyes eye drops	1
clarithrom tab+lansopraz cap+metronidaz tab 500/30/400mg pck	1
clarithromy tab+lansoprazole cap+amoxi cap 500/30/500mg pack	1
clemastine+phenylpropanolamine	1
clinium 120mg tablet	1
clinoril 100mg tablet	1
clioquinol	1
clomocycline sodium	1
coal tar extract+allantoin 5%/2% lotion	1
coal tar+lecithin 2.5/0.3% shampoo	1
coal tar+lecithin 6/0.4% cream	1
cobutolin 100micrograms inhaler	1
colistin	1
cologel 900mg/10ml mixture	1
colomycin 1.5million units tablet	1
colomycin topical powder 1g	1
comox forte 960mg tablet	1
compound sodium citrate enema	1
comtess 200mg tablet	1
concordin 5mg tablet	1
condyline solution	1
cordilox 40mg tablet	1
cortacream 1% band	1
cosalgesic tablet	1
cough nurse night time oral liquid	1
cuplex gel	1
cya - cyclosporin a	1
cyclospasmol 400mg tablet	1
cymalon sachet	1
cymevene 500mg i-v infusion (pdr for recon)	1
cysteamine	1
daktarin dual action 0.16% powder spray	1
dalacin c 75mg capsule	1
danaparoid sodium	1
danazol product	1
dandrazol antidandruff 2% shampoo	1
dantrium 100mg capsule	1
day nurse capsule	1
dayleve 0.1% cream	1
decazate 25mg/1ml oily injection	1
decubal cream	1
deferiprone	1
dehydrocholic acid	1
deoxyribonuclease	1
dequacaine lozenge	1
dermacare cream 150ml	1
dermacare lotion 500ml	1
dermacare lotion 75ml	1
dermamist spray	1
desoximetasone	1
dextromoramide	1
df118 10mg/5ml elixir	1
diareze 2mg capsule	1
diasorb 2mg capsule	1
dichloralphenazone	1
dichlorphenamide	1
dienoestrol	1
diethylcarbamazine	1
diflucan 200mg/5ml oral suspension	1
diflunisal	1
digamex 62.5micrograms tablet	1
dihydroergotamine mesylate	1
dimeticone	1
dimeticone 1000+cetrimide 10%/0.3% cream	1
dindevan 10mg tablet	1
dioctyl 12.5mg/5ml paediatric solution	1
dipipanone+cyclizine 10mg/30mg tablet	1
dipivefrine	1
diprazinum	1
disipal 40mg/2ml injection	1
distamine 50mg tablet	1
distigmine	1
diumide-k continus m/r tablet	1
do-do chesteze tablet	1
dolasetron	1
doloxene compound capsule	1
domical 10mg tablet	1
dormonoct 1mg tablet	1
doxylar 50mg capsule	1
dozic 1mg/ml oral liquid	1
dramamine 50mg tablet	1
driclor dusting powder	1
dristan nasal spray	1
dromadol sr 150mg m/r tablet	1
dromoran 1.5mg tablet	1
droxalin tablet	1
duphalac solution	1
duromine 15mg m/r capsule	1
durophet 7.5mg m/r capsule	1
dytide capsule	1
ebixa 10mg tablet	1
econac 100mg suppository	1
efamast 40mg capsule	1
emblon 10mg tablet	1
emepronium bromide	1
enlive	1
entrocalm 2mg capsule	1
entrolax 5mg e/c tablet	1
epifrin 1% eye drops	1
epimaz 100mg tablet	1
epogam 40 capsule	1
equasym 5mg tablet	1
eryacne 2 topical gel	1
erymax 250mg e/c granules in capsule	1
erythrocin 1g infusion (pdr for recon)	1
erythromid 250mg e/c tablet	1
erythromid ds 500mg e/c tablet	1
erythromycin+tretinoin 4%/0.025% topical solution	1
eserine	1
estramustine	1
ethamsylate	1
ethinylestradiol+desogestrel 20mcg/150mcg tablet	1
ethinyloestradiol+gestodene 20micrograms/75micrograms tablet	1
ethinyloestradiol+levonorgestrel 30mcg/150mcg tablet	1
ethinyloestradiol+norethisterone acetate 20mcg/1mg tablet	1
eucardic 3.125 tablet	1
eumovate eye drops	1
eumydrin 0.6% solution	1
exirel 200micrograms inhaler	1
expulin dry cough linctus	1
famvir 250mg tablet	1
fansidar tablet	1
fasigyn 500mg tablet	1
fe-cap folic capsule	1
fefol spansule	1
fefol-vit spansule	1
femeron cream	1
femigraine tablet	1
femtab 1mg tablet	1
fenbid 300mg spansule	1
fenogal 200mg capsule	1
fenopraine	1
fentamox 10 tablet	1
feospan-z m/r capsule	1
ferfolic sv tablet	1
ferromyn 100mg tablet	1
fesovit-z m/r capsule	1
flagyl compak tablet+pessary	1
flamatak mr 75mg m/r tablet	1
flemoxin solutab 750mg s/f dispersible tablet	1
flexible collodion bp	1
flexin continus 25mg m/r tablet	1
flexotard mr 100mg m/r tablet	1
floxapen 500mg capsule	1
floxapen forte 250mg/5ml syrup	1
flucloxin 125mg/5ml oral suspension	1
flunitrazepam	1
fluprednidene	1
fluspirilene	1
fortespan spansule	1
fortum 2g infusion (pdr for recon)+saline kit	1
fosamprenavir 50mg/ml oral suspension	1
foscavir 12g/500ml intravenous infusion	1
fosfestrol	1
franol tablet	1
fru-co tablet	1
fructose powder	1
frumax 40mg tablet	1
frusemek 5mg/40mg tablet	1
frusemide+potassium 20mg/10mmol m/r tablet	1
fucidin 2% caviject	1
fucidin 500mg i-v infusion+buffer	1
fungederm 1% cream	1
fungilin 100mg/ml s/f suspension	1
fungilin 3% cream	1
furadantin 50mg tablet	1
fybranta 2g tablet	1
gabitril 5mg tablet	1
galpharm flu strength all in one s/f oral solution	1
galpharm heartburn relief 10mg e/c tablet	1
galpseud 30mg/5ml linctus	1
galsud 30mg/5ml linctus	1
ganciclovir	1
ganciclovir product	1
gastrils 500mg green (mint) pastille	1
gastrovite tablet	1
gentian alkaline mixture	1
genticin cream	1
genticin eye ointment	1
gentisone hc cream	1
gestone 10mg/1ml injection	1
glau-opt 0.25% eye drops	1
glauline eye drops	1
gliquidone	1
glucamet 500 tablet	1
gluco-lyte	1
glucotard 5g/sachet mini-tablet	1
glymese 250mg tablet	1
gonapeptyl depot 3.75mg inj (pdr for recon)+solv p/f syringe	1
guanethidine	1
gyno-daktarin 100mg pessary	1
gyno-daktarin 2% vaginal cream	1
gyno-pevaryl 1 combipack	1
gyno-pevaryl cream	1
half propanix la 80mg m/r capsule	1
hamamelis 200mg suppository	1
hismanal 10mg tablet	1
histafen 60mg tablet	1
homatropine	1
humegon 75iu injection (pdr for recon)+solvent	1
hydrocortisone+nystatin	1
hydrocortisone+potassium hydroxyquinoline	1
hydrocortisone+pramocaine	1
hydrocortisone+sodium fusidate	1
hydrocortistab 20mg tablet	1
hydrotalcite	1
hydrous wool fat bp	1
hypolar retard 10mg m/r tablet	1
ibumousse 5% foam	1
ibuprofen+pseudoephedrine hydrochloride	1
idoxuridine	1
idoxuridine (in dimethylsulphoxide) 40% application	1
ilosone 500mg tablet	1
imbrilon 25mg capsule	1
imipenem + cilastatin	1
imunovir 500mg tablet	1
indolar 25mg capsule	1
inosine pranobex	1
integrin 10mg capsule	1
introna 25million iu/5ml injection solution	1
introna-2b 3million iu injection (pdr for recon)+diluent	1
iocare balanced salt solution	1
ipecacuanha+morphine mixture	1
ironorm capsule	1
iso-brovon pressurised inhaler	1
isometheptene mucate+paracetamol 65mg/325mg capsule	1
isopto carpine 0.5% eye drops	1
isopto epinal 1% eye drops	1
isotrate 10mg tablet	1
isotretinoin+erythromycin 0.05%/2% gel	1
itraconazole 10mg/ml s/f oral solution	1
kalspare tablet	1
kamillosan ointment	1
kaolin product	1
kaplon 12.5mg tablet	1
keflex 250mg/5ml suspension	1
keflex-c 125mg chewable tablet	1
kentace 1.5mg tablet	1
ketil 2.5% gel	1
ketil cr 100mg m/r capsule	1
klaricid 125mg/5ml paediatric suspension	1
kloref 500mg effervescent tablet	1
lachesine chloride	1
lacticare lotion	1
lactitol	1
lamisil at 1% gel	1
lassar's paste	1
lejfibre 10g biscuits	1
lemsip flu 12hr ibuprofen+pseudoephedrine capsule	1
lemsip pharmacy non-decongestant formula sachet powder	1
lergoban 5mg m/r tablet	1
levacetylmethadol hydrochloride	1
levonelle 750micrograms tablet	1
levorphanol	1
limbitrol-5 capsule	1
lincomycin	1
linezolid	1
lioresal 5mg/5ml s/f liquid	1
lipotriad capsule	1
liskonum 450mg m/r tablet	1
lithonate 400mg m/r tablet	1
lofexidine	1
lomexin 200mg pessary	1
ludiomil 10mg tablet	1
luteal hormone	1
lysuride	1
magnesium sulphate 50% retention enema	1
malarivon 80mg/5ml syrup	1
malinal 500mg/5ml suspension	1
mandafen 400mg tablet	1
mandanol infant paracetamol 120mg/5ml oral suspension	1
maxivent 2.5mg/2.5ml steripoule	1
maxtrex 2.5mg tablet	1
mebendazole	1
mebhydrolin	1
meclastine	1
medihaler duo inhaler	1
medinex 10mg/5ml syrup	1
medroxyprogest 80mg/ml suspension 100ml	1
mefloquine product	1
menoring 50micrograms/24hours vaginal ring	1
meperidine	1
mepranix 50mg tablet	1
meptid 100mg/1ml injection	1
mequitazine	1
merional 75iu injection (pdr for recon)+solvent	1
merocaine lozenge	1
meronem 1g infusion kit	1
metalpha 250mg tablet	1
metenix-5 tablet	1
methacholine	1
methadose 10mg/ml s/f liquid	1
metharose 1mg/1ml s/f oral solution	1
methex 1mg/1ml mixture	1
methixene	1
methyclothiazide	1
methyl salicylate bp	1
methyl salicylate ointment bp	1
methylmorphine	1
methylprednisolone+neomycin	1
methyltestosterone product	1
methyprylone	1
methysergide	1
metipranolol	1
metopirone 250mg capsule	1
metrotop 0.8% gel	1
metrozol 500mg/100ml infusion	1
miconazole 250mg tablet	1
mil-par suspension	1
mildison lipocream 1% cream	1
minadex sugar-free oral drops	1
minamino compound syrup	1
minilyn tablet	1
minims amethocaine hcl 0.5% single-use eye drops 0.5ml	1
minitran 5mg/24hours transdermal patch	1
mobic 7.5mg suppository	1
moditen 1mg tablet	1
moditen enanthate 25mg/ml injection	1
modrenal 60mg capsule	1
mogadon 5mg tablet	1
monocor 5mg tablet	1
monosodium carbonate	1
monphytol paint	1
moracizine	1
morphgesic sr 100mg m/r tablet	1
moxisylyte	1
mst continus 30mg/sachet granules for suspension	1
multi-action actifed tablet	1
murine eye drops	1
mycardol 30mg tablet	1
mydriacyl 0.5% eye drops	1
nadolol+bendrofluazide 40mg/5mg tablet	1
nafarelin	1
naphazoline	1
nelfinavir	1
neocon 1/35 tablet	1
neogest tablet	1
neophryn 0.5% nasal spray	1
nicef 500mg capsule	1
nifedotard 20mr m/r tablet	1
nifopress retard 20mg m/r tablet	1
nimotop 30mg tablet	1
nindaxa 2.5mg tablet	1
nitrofurazone product	1
nitrophenol	1
nizoral 100mg/5ml suspension	1
norgalax 120mg micro-enema	1
norgesic tablet	1
noritate 1% cream	1
normasol undine 0.9% eye irrigation solution	1
normison 10mg capsule	1
norval 10mg tablet	1
nurofen maximum strength 10% gel	1
nutraplus cream	1
nyspes pessary	1
nystamont 100,000units/ml s/f suspension	1
nystan 500,000units tablet	1
nystan cream	1
nystan ointment	1
octovit tablet	1
ocusert pilo 20 ocular insert	1
ocusol eye drops	1
oestriol 250micrograms tablet	1
oilatum fragrance free junior liquid bath additive	1
oilatum junior bath formula liquid bath additive	1
oilatum junior bath formula liquid bath additive 300ml	1
oilatum junior cream	1
olbetam 250mg capsule	1
omeran 10mg e/c tablet	1
ophthalmadine 0.5% eye ointment	1
optimine 1mg tablet	1
opulets sodium chloride single-use eye drops 0.5ml	1
oramorph sr 60mg m/r tablet	1
orbifen 100mg/5ml s/f oral suspension	1
orgafol 75iu injection (pdr for recon)+diluent	1
ovran 30 tablet	1
oxitropium	1
oxivent 100mcg inhaler	1
oxymycin 250mg tablet	1
oxynorm 10mg/ml injection solution 2ml ampoule	1
oxypertine	1
palladone-sr 16mg m/r capsule	1
palladone-sr 2mg m/r capsule	1
palladone-sr 4mg m/r capsule	1
palladone-sr 8mg m/r capsule	1
panadeine co tablet	1
pancrease e/c granules in capsule	1
panoxyl 10 wash	1
panoxyl 5 cream	1
papaverine	1
paracetamol+methionine 500mg/100mg tablet	1
paracetamol+pseudoephedrine hydrochloride	1
paracets 500mg capsule	1
paradeine tablet	1
parecoxib	1
paxidorm 25mg tablet	1
pemoline	1
penbritin 500mg capsule	1
pentacarinat 300mg/5ml nebuliser solution	1
pernomol paint	1
phenethicillin	1
phillips milk of magnesia suspension	1
physostigmine+pilocarpine 0.25%+2% eye drops	1
pipothiazine	1
pipotiazine	1
piroxicam-beta-cyclodextrin	1
piroxicam-betadex	1
placidex 120mg/5ml liquid	1
platet 100mg effervescent tablet	1
plex hormone tablet	1
podophyllum resin	1
pollenase allergy 2% eye drops	1
pollon-eze 10mg tablet	1
polyethylene+benzalkonium chloride 21.9/0.25% gel	1
polymyxin b sulphate+trimethoprim eye drops	1
polyvinylpyrrolidone	1
polyvinylpyrrolidone+sodium hyaluronate oral gel	1
prepadine 25mg capsule	1
prestim tablet	1
probeta la 160mg m/r capsule	1
procarbazine	1
prolintane	1
propanix 10mg tablet	1
propionic acid-ibuprofen	1
prosaid 250mg tablet	1
proziere 5mg tablet	1
psoriderm bath emulsion	1
psorin ointment	1
psorin scalp gel	1
pyrogastrone tablet	1
quinoderm 10% lotio-gel	1
quinoderm 5 cream	1
quinoderm cream	1
radian b spray	1
rauwolfia alkaloids 2mg tablet	1
regulose solution	1
remifentanil	1
reproterol	1
resonium a powder	1
respillin 250mg capsule	1
retrovir 300mg tablet	1
rheumox 300mg capsule	1
ridaura 3mg tablet	1
rifabutin	1
rifadin 150mg capsule	1
rifadin 300mg capsule	1
rifampicin product	1
rifampicin+isoniazid 300mg/150mg tablet	1
rimapurinol 100mg tablet	1
rimoxallin 500mg capsule	1
rinstead contact pastille	1
rocephin 1g injection (pdr for recon)	1
rofecoxib	1
roferon-a-2a 3million iu/1ml injection solution	1
rohypnol 1mg tablet	1
rosoxacin	1
rovamycine 250mg tablet	1
rowachol capsule	1
sa - salicylic acid	1
salbuvent 2mg/5ml syrup	1
salicylic acid+anthraquinone glycosides 1%/0.5% oral paint	1
salicylic acid+lactic acid 25%/25% ointment	1
salinum sugar free oral solution	1
salivace sugar free spray	1
salonair spray	1
saventrine 30mg tablet	1
savlon bath oil	1
schering pc4 tablet	1
scopolamine	1
secaderm ointment	1
seldane 120mg tablet	1
selexid 100mg/sachet suspension	1
sennosides	1
septrin 960mg/3ml intramuscular injection	1
septrin adult suspension	1
sermorelin	1
serophene 50mg tablet	1
sevredol 50mg tablet	1
silderm cream	1
silgel cream	1
silver sulfadiazine	1
simple ointment bp	1
slofedipine 20mg m/r tablet	1
soap substitute+zinc oxide 5% cream wash	1
sodium citrate 4g/sachet powder	1
sodium cromoglicate+isoprenaline sulphate	1
sodium cromoglicate+salbutamol	1
sodium cromoglycate+isoprenaline sulphate	1
sodium ethacrynate	1
sodium stibogluconate	1
solpaflex tablet	1
solprin 300mg dispersible tablet	1
sootheye eye autodrop	1
sorbide nitrate	1
sorbitrate 10mg tablet	1
spiroctan 25mg tablet	1
sporanox 10mg/ml oral liquid	1
steripod blue topical liquid	1
strepsils cough lozenge	1
streptomycin	1
strong coal tar solution+pine tar 5/5% gel	1
sulfacetamide	1
sulfadimidine	1
sulphadimidine	1
sulphaguanidine	1
super soft paraffin eye ointment	1
suprecur 150micrograms nasal spray	1
synarel 200micrograms nasal spray	1
synergel gel	1
syntex menophase tablet	1
talpen 250mg tablet	1
targretin 75mg capsule	1
tavanic 500mg tablet	1
telzir 700mg tablet	1
temafloxacin	1
temocillin product	1
tenkorex 125mg/5ml suspension	1
tenkorex 500mg capsule	1
tensomex 100mg tablet	1
terfenadine product	1
testotop tts 15mg transdermal patch	1
tetrabenazine product	1
tetrachel 250mg capsule	1
tetracycline+procaine 100mg/40mg intramuscular injection	1
thalamonal injection	1
thymoxamine	1
thyrotropin alfa	1
ticarcillin	1
ticlopidine	1
tilolec 100mg/25mg m/r tablet	1
tiludronic acid 200mg tablet	1
tobi 300mg/5ml nebuliser solution	1
tofranil 10mg tablet	1
tolazamide	1
tolectin 200mg capsule	1
tolmetin	1
tolnaftate	1
tonivitan syrup	1
tramazoline hydrochloride+dexamethasone isonicotinate	1
trandate 50mg tablet	1
tremonil 5mg tablet	1
trf - protirelin	1
tri-cicatrin ointment	1
tri-minulet tablet	1
triam-co tablet	1
triamcinolone+econazole	1
triamcinolone+nystatin	1
tribavirin	1
trifluperidol	1
trifyba 250g powder	1
trimetrexate	1
tripotassium dicitratobismuthate 120mg tablet	1
triprolidine	1
tropergen tablet	1
tropicamide	1
tulobuterol	1
tyrocane lozenge	1
uniflu plus gregovite c tablet	1
unipine xl 30mg m/r tablet	1
urdox 300mg tablet	1
utinor 400mg tablet	1
vaginyl 400mg tablet	1
valaciclovir product	1
valderma active gel	1
valdic 75 retard 75mg m/r tablet	1
valium 10mg suppository	1
vantage antihistamine 4mg tablet	1
vascardin 10mg tablet	1
vasocon a eye drops	1
vasogen cream	1
vasopressin product	1
velastatin	1
velosef 500mg capsule	1
verrugon ointment	1
vibramycin acne pack 50mg capsule	1
vibrocil nasal spray	1
vicks medinite syrup	1
videx 100mg tablet	1
vioxx 25mg tablet	1
viraferonpeg 120mcg pdr+solv for soln for inj prefilled pen	1
viraferonpeg 150mcg pdr+solv for soln for inj prefilled pen	1
viraferonpeg 80mcg pdr+solv for soln for inj prefilled pen	1
viridal 5 injection (pdr for recon)+diluent	1
virovir 800 tablet	1
visken 5mg tablet	1
vivadone 10mg tablet	1
volraman 25mg e/c tablet	1
voriconazole 200mg tablet	1
voriconazole 50mg tablet	1
wellferon 10million units/1ml injection	1
white liniment bp	1
witch hazel product	1
yohimbine/pemoline/methyltestosterone	1
zaditen 250micrograms/ml eye drops	1
zamadol 100mg/2ml injection	1
zamadol melt 50mg oro-dispersible tablet	1
zemon 40xl 40mg m/r tablet	1
zemret 180 xl m/r capsule	1
zibor 12,500iu/ml injection solution 0.2ml prefilled syringe	1
zidovudine product	1
zinamide 500mg tablet	1
zinc undecenoate+undecenoic acid 20/5% cream	1
zinc+castor oil ointment bp	1
zinc+ichthammol cream bp	1
zinc+salicylic acid paste bp	1
zincfrin 0.25% eye drops	1
zinga 150mg capsule	1
Category	Count
aaa mouth and throat spray	0
abelcet 100mg/20ml intravenous infusion concentrate	0
abelcet 50mg/10ml intravenous infusion	0
abicol tablet	0
abtrim 1% cream	0
abtrim 500mg pessary	0
acebutolol+hydrochlorothiazide 200mg/12.5mg tablet	0
acepril 12.5mg tablet	0
acetohexamide	0
acetoxyl 2.5 gel	0
acezide 50mg tablets x56	0
acezide tablet	0
achromycin 125mg/5ml syrup	0
achromycin 250mg i-v infusion (pdr for recon)	0
achromycin 25g powder	0
achromycin 500mg i-v infusion (pdr for recon)	0
achromycin intramuscular injection	0
achromycin v 125mg/5ml syrup	0
achromycin v 250mg capsule	0
acitak 200 tablet	0
acnecide 10% gel	0
acnecide 5% gel	0
acnegel 5 gel	0
acnegel forte gel	0
acnidazil 2% cream	0
acnidazil cream	0
acoflam 25mg e/c tablet	0
acorvio 2% cream	0
acorvio 2% cream 20g	0
acorvio 2% cream 45g	0
acorvio plus 2%/0.1% cream	0
acticin 0.025% cream	0
actidil 2.5mg tablet	0
actinac lotion (pdr for recon)	0
actiq 1200micrograms lozenge	0
actiq 1600micrograms lozenge	0
actiq 400micrograms lozenge	0
actiq 600micrograms lozenge	0
actiq 800micrograms lozenge	0
actonorm gel	0
adcortyl+graneodin cream	0
adgyn combi 2mg tablet	0
adgyn estro 2mg tablet	0
adgyn medro 5mg tablet	0
adh - vasopressin	0
adrenaline cream	0
adrenaline eye drops	0
aerocide 1 spray	0
aerocide 2 spray	0
aerosporin 500,000units injection	0
afrazine nose drops	0
agarol mixture	0
agenerase 150mg capsule	0
agenerase 15mg/ml oral solution	0
agenerase 50mg capsule	0
agiolax granules	0
akrotherm cream	0
albucid 10% eye drops	0
albucid 10% eye ointment	0
albucid 2.5% eye ointment	0
albucid 6% eye ointment	0
alcobon 2.5g/250ml intravenous infusion	0
alcobon 500mg tablet	0
alcoderm lotion	0
alcopar 2.5g/sachet granules	0
alcos anal ointment	0
aleudrin 1% spray for nebuliser	0
aleudrin 20mg tablet	0
alexitol sodium 360mg tablet	0
alfad 250nanograms capsule	0
algipan cream	0
algipan spray	0
algitec suspension	0
alka-donna tablet	0
alkeran 2mg tablet	0
allbee with c capsule	0
aller-eze clear tablet	0
aller-eze cream	0
allerief 2mg/5ml s/f oral solution	0
allyloestrenol	0
almasilate 500mg/5ml suspension	0
almodan 125mg/5ml sugar free syrup	0
almodan 125mg/5ml syrup	0
almodan 250mg capsule	0
almodan 250mg injection	0
almodan 250mg/5ml sugar free syrup	0
almodan 250mg/5ml syrup	0
almodan 500mg capsule	0
almodan 500mg injection	0
alnide 0.5% eye drops	0
aloclair mouthwash	0
aloral 100mg tablet	0
aloral 300mg tablet	0
alpha tocopheryl acetate 30iu/g ointment	0
alpha tocopheryl succinate	0
alphavase 500micrograms tablet	0
alphodith 0.4% ointment	0
alphodith 1% ointment	0
alphodith 2% ointment	0
alphodith 3% ointment	0
alrheumat 50mg capsule	0
altacaps 500mg tablet	0
aludrox gel	0
aludrox liquid	0
aluhyde tablet	0
aluline 100mg tablet	0
aluline 300mg tablet	0
aluminium acetate 0.65% lotion	0
aluminium acetate 13% ear drops	0
aluminium chloride 19% cream	0
aluminium chloride 19% gel	0
aluminium hydroxide	0
aluminium hydroxide+belladonna mixture	0
aluminium oxide 38% paste	0
aluminium oxide 52% paste	0
alunex 4mg tablet	0
aluzine 20mg tablet	0
aluzyme tablet	0
alvedon 125mg suppository	0
alvedon 250mg suppository	0
alvedon 60mg suppository	0
alvercol granules 500g	0
ambisome 50mg infusion (pdr for recon)	0
amfebutamone	0
amfipen 125mg/5ml syrup	0
amfipen 250mg capsule	0
amfipen 250mg injection	0
amfipen 250mg/5ml syrup	0
amfipen 500mg capsule	0
amfipen 500mg injection	0
amiclav 250mg/125mg tablet	0
amidox 100mg tablet	0
amikacin	0
amikin 100mg/2ml paediatric injection	0
amikin 500mg/2ml injection	0
amilmaxco 5/50 tablet	0
amilospare 5mg tablet	0
aminazine	0
aminoglutethimide	0
amix 125 s/f suspension	0
amix 250 capsule	0
amix 250 s/f suspension	0
amix 500 capsule	0
ammonaps 500mg tablet	0
ammonia+ipecacuanha mixture	0
ammonium chloride mixture	0
ammonium chloride+morphine mixture	0
amnivent 225 sr m/r tablet	0
amobarbital	0
amobarbital sodium	0
amopen 125mg/5ml suspension	0
amopen 250mg capsule	0
amopen 250mg/5ml suspension	0
amopen 500mg capsule	0
amoram 125mg/5ml s/f suspension	0
amoram 250mg capsule	0
amoram 250mg/5ml s/f suspension	0
amoram 500mg capsule	0
amoxidin 250mg capsule	0
amoxil 125mg/1.25ml paediatric suspension	0
amoxil 250mg injection (pdr for recon)	0
amoxil 500mg injection (pdr for recon)	0
amoxil 750mg/sachet s/f powder	0
amoxil fiztab 125mg s/f chewable tablet	0
amoxil fiztab 250mg s/f chewable tablet	0
amoxil fiztab 500mg s/f chewable tablet	0
amoxil sf 125mg/5ml s/f suspension	0
amoxil sf 250mg/5ml s/f suspension	0
amoxymed 125mg/5ml syrup	0
amoxymed 250mg capsule	0
amphocil 100mg intravenous infusion	0
amphocil 50mg i-v infusion (pdr for recon)	0
ampicillin+cloxacillin	0
ampiclox 250mg/5ml syrup	0
ampiclox 500mg capsule	0
ampiclox injection (pdr for recon)	0
ampiclox neonatal injection (pdr for recon)	0
ampiclox neonatal s/f suspension	0
ampilar 125mg/5ml syrup	0
ampilar 250mg/5ml syrup	0
ampilar 500mg capsule	0
ampitrin 250mg capsule	0
ampitrin 250mg/5ml oral suspension	0
ampitrin 500mg capsule	0
amprenavir	0
amrit 125mg/5ml suspension	0
amrit 250mg capsule	0
amrit 250mg/5ml suspension	0
amrit 500mg capsule	0
amylobarb sodium+quinalbarb sodium 50mg/50mg capsule	0
amylobarbitone	0
amylobarbitone sodium	0
amytal 15mg tablet	0
ananase forte 100,000units tablet	0
ancoloxin tablet	0
ancotil 2.5g/250ml intravenous infusion	0
ancotil 500mg tablet	0
andursil suspension	0
aneurone mixture	0
angeze 10mg tablet	0
angeze sr 40 m/r capsule	0
angiopine 5mg capsule	0
angiotensin ii receptor antagonist+diuretic	0
angiozem 60mg m/r tablet	0
angitate 10mg tablet	0
anodesyn ointment	0
anovlar-21 tablet	0
anquil 250micrograms tablet	0
antasil liquid	0
antazoline	0
antazoline phosphate+naphazoline hcl 0.5/0.05% eye drops	0
antepar 500mg tablet	0
antepar 750mg/5ml elixir	0
anthical cream	0
anthralin	0
anthranol 0.4% ointment	0
anthranol 1% ointment	0
anthranol 2% ointment	0
antipressan 25mg tablet	0
antraderm 1% waxstick	0
antraderm forte 2% waxstick	0
antraderm mild 0.5% waxstick	0
anturan 200mg tablet	0
anxon 15mg capsule	0
anzemet 50mg tablet	0
apisate m/r tablet	0
apressinum	0
aprinox 2.5mg tablet	0
apsifen 200mg tablet	0
apsin 125mg/5ml elixir	0
apsin 250mg tablet	0
apsin 250mg/5ml elixir	0
apsolox 20mg tablet	0
apstil 1mg tablet	0
aqsia eye irrigation solution	0
arachis oil retention enema	0
aradolene cream	0
arbil mr 200mg m/r tablet	0
arbralene 50mg tablet	0
arelix 6mg capsule	0
argotone nose drops	0
aridil 2.5mg/20mg tablet	0
arobon 80% powder	0
arpicolin 2.5mg/5ml syrup	0
arpimycin 125mg/5ml s/f suspension	0
arpimycin 125mg/5ml suspension	0
arpimycin 250mg/5ml s/f suspension	0
arpimycin 250mg/5ml suspension	0
arpimycin 500mg/5ml s/f suspension	0
arpimycin 500mg/5ml suspension	0
arret 2mg capsule	0
artane 2mg tablet	0
arthrosin 250 tablet	0
arthroxen 250mg tablet	0
artracin 25mg capsule	0
ascalix 4g/20ml syrup	0
ascalix 4g/30ml syrup	0
ascalix 750mg/5ml syrup	0
asendis 25mg tablet	0
aserbine product	0
asma-vydrin spray	0
asmaven 2mg tablet	0
aspellin liniment	0
aspellin spray	0
aspergum 227mg chewing gum	0
aspirin+cyclizine hydrochloride 500mg/25mg tablet	0
at 10 250micrograms/ml oral solution	0
atebrine	0
atromid-s 500mg capsule	0
audax ear drops	0
audinorm ear drops	0
augmentin 600mg injection (pdr for recon)	0
augmentin duo 400mg/57mg/5ml s/f suspension	0
auralgicin ear drops	0
auraltone ear drops	0
aureomycin 1% eye ointment	0
aureomycin 3% cream	0
aureomycin 3% ointment	0
aureomycin powder	0
aveeno colloidal baby bath additive	0
aveeno colloidal bath additive	0
aveeno regular bath additive	0
avelox 400mg tablet	0
aventyl 10mg capsule	0
aviral 5% cream	0
aviral 5% cream 2g	0
avlocardyl retard 160mg m/r capsule	0
avoca 75% caustic applicator	0
avoca 95% applicator	0
avoca 95% caustic applicator	0
avoca wart and verruca set	0
azactam 1g injection (pdr for recon)	0
azactam 2g infusion	0
azactam 2g injection (pdr for recon)	0
azactam 500mg injection (pdr for recon)	0
azamune 50mg tablet	0
azidothymidine	0
azlocillin	0
azodisalicylic acid	0
azt - azidothymidine	0
aztreonam	0
bacampicillin	0
bacticlor mr 375mg m/r tablet	0
bactrim 480mg dispersible tablet	0
bactrim 480mg/5ml intravenous infusion	0
bactrim 960mg tablet	0
bactrim 960mg/3ml intramuscular injection	0
bactrim adult suspension	0
bactrim paediatric 120mg tablet	0
bactrim paediatric s/f syrup	0
balgifen 10mg tablet	0
balneum with tar bath oil	0
baltar shampoo	0
bambec 10mg tablet	0
bamethan sulphate	0
banocide 50mg tablet	0
barquinol-hc cream	0
baxan 125mg/5ml suspension	0
baxan 250mg/5ml suspension	0
baxan 500mg capsule	0
baxan 500mg/5ml suspension	0
baycaron 25mg tablet	0
bayolin ointment	0
baypen 1g injection	0
baypen 2g injection	0
baypen 500mg injection	0
baypen 5g infusion	0
baypen 5g injection	0
bazuka extra strength gel	0
bc-500 tablet	0
bdp 50micrograms spacehaler	0
becosym forte tablet	0
bemiparin	0
benemid 500mg tablet	0
benethamine penicillin	0
bengue's balsam cream	0
bengue's balsam sg cream	0
benoral 750mg tablet	0
benorylate	0
benoxyl 10 lotion	0
benoxyl 5 lotion	0
benoxyl-10+sulphur cream	0
benoxyl-5+sulphur cream	0
benquil 250micrograms tablet	0
bentex 2mg tablet	0
benylin four flu oral liquid	0
benzagel 10 gel	0
